GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	path_angle		dr_yaw_angle		psi			atan_tmp		s			triangle_area		distance_a		distance_b		distance_c		x_error
101.52483000		100.14790954		10.59018928		276		8.85081000		12.00425353		88.15051132		100.14790954		-12.00425353		0.35843443		0.57800201		0.03442562		0.34437876		0.55028667		0.261338590.12511885
101.52483000		100.13630914		10.57858888		275		14.79688214		11.99441359		88.15051132		100.13630914		-11.99441359		0.35773629		0.57793060		0.03435856		0.34535907		0.55028667		0.260215470.12487514
101.52483000		100.12440562		10.56668536		275		16.54802054		11.97445392		88.15051132		100.12440562		-11.97445392		0.35632190		0.57778852		0.03422272		0.34735156		0.55028667		0.257938810.12438141
101.52483000		100.11253707		10.55481681		275		16.54355813		11.96470725		88.15051132		100.11253707		-11.96470725		0.35563207		0.57772047		0.03415646		0.34832645		0.55028667		0.256827830.12414060
101.52483000		100.10126312		10.54354286		275		16.53908891		11.95491395		88.15051132		100.10126312		-11.95491395		0.35494032		0.57765307		0.03409002		0.34930609		0.55028667		0.255713370.12389913
101.52483000		100.08988424		10.53216398		275		4.54976057		11.94509734		88.15051132		100.08989590		-11.94509734		0.35424199		0.57758563		0.03402295		0.35029049		0.55028667		0.254594110.12365536
101.52483000		100.07826052		10.52054026		275		9.83480424		11.93510584		88.15051132		100.07826052		-11.93510584		0.35354039		0.57751917		0.03395556		0.35129486		0.55028667		0.253456810.12341044
101.52483000		100.06663654		10.50891628		275		15.42257037		11.92496112		88.15051132		100.06663654		-11.92496112		0.35282566		0.57745211		0.03388691		0.35231342		0.55028667		0.252304140.12316094
101.52483000		100.03467968		10.47695941		275		16.51663998		11.88814099		88.15051132		100.03467968		-11.88814099		0.35024648		0.57721748		0.03363919		0.35600694		0.55028667		0.248141340.12226060
101.52483000		100.01397275		10.45625249		275		7.58868901		11.88814099		88.15051132		100.01397275		-11.88814099		0.35024648		0.57721748		0.03363919		0.35600694		0.55028667		0.248141340.12226060
101.52483000		100.00228922		10.44456895		275		16.51212103		11.85265680		88.15051132		100.00228922		-11.85265680		0.34776831		0.57700289		0.03340117		0.35958206		0.55028667		0.244137050.12139553
101.52483000		99.99026584		10.43254558		275		16.50758244		11.84236779		88.15051132		99.99027756		-11.84236779		0.34705192		0.57694284		0.03333236		0.36062032		0.55028667		0.242978700.12114545
101.52483000		99.97819559		10.42047533		275		0.92794410		11.83251237		88.15051132		99.97819559		-11.83251237		0.34636469		0.57688609		0.03326636		0.36161830		0.55028667		0.241867200.12090556
101.52483000		99.96586672		10.40814646		274		9.33561280		11.82258664		88.15051132		99.96586672		-11.82258664		0.34567396		0.57682987		0.03320002		0.36262335		0.55028667		0.240749720.12066444
101.52483000		99.95410900		10.39638874		274		14.38721691		11.81245737		88.15051132		99.95410900		-11.81245737		0.34497566		0.57677389		0.03313295		0.36364142		0.55028667		0.239619680.12042067
101.52483000		99.94237494		10.38465468		274		16.48478450		11.79221848		88.15051132		99.94237494		-11.79221848		0.34358326		0.57666481		0.03299921		0.36567743		0.55028667		0.237365530.11993462
101.52483000		99.92581478		10.36809452		274		7.82516077		11.78198667		88.15051132		99.92581478		-11.78198667		0.34288103		0.57661110		0.03293176		0.36670726		0.55028667		0.236228260.11968949
101.52483000		99.91387963		10.35615937		274		14.07635623		11.77194411		88.15051132		99.91387963		-11.77194411		0.34219077		0.57655915		0.03286547		0.36772153		0.55028667		0.235110100.11944853
101.52483000		99.87989580		10.32217554		274		16.46181057		11.75075893		88.15051132		99.87989580		-11.75075893		0.34073826		0.57645260		0.03272596		0.36986222		0.55028667		0.232756310.11894149
101.52483000		99.86785420		10.31014576		274		6.05150903		11.72383683		88.15051132		99.86786603		-11.72383683		0.33889613		0.57632289		0.03254903		0.37258949		0.55028667		0.229769620.11829844
101.52483000		99.85221667		10.29449641		274		13.24908003		11.72383683		88.15051132		99.85221667		-11.72383683		0.33889613		0.57632289		0.03254903		0.37258949		0.55028667		0.229769620.11829844
101.52483000		99.84056111		10.28284084		274		16.35209243		11.69983199		88.15051132		99.84056111		-11.69983199		0.33725904		0.57621275		0.03239179		0.37502475		0.55028667		0.227114070.11772697
101.52483000		99.82862633		10.27090607		274		16.44790178		11.67921521		88.15051132		99.82862633		-11.67921521		0.33586847		0.57612302		0.03225823		0.37710182		0.55028667		0.224857540.11724155
101.52483000		99.81679919		10.25907893		274		16.44324897		11.66888291		88.15051132		99.81679919		-11.66888291		0.33517289		0.57607946		0.03219142		0.37814374		0.55028667		0.223728520.11699874
101.52483000		99.80354896		10.24582870		273		4.12431794		11.65865823		88.15051132		99.80354896		-11.65865823		0.33448515		0.57603727		0.03212537		0.37917583		0.55028667		0.222612060.11675867
101.52483000		99.78192765		10.22420739		273		7.82425539		11.63873505		88.15051132		99.78192765		-11.63873505		0.33314758		0.57595774		0.03199690		0.38118858		0.55028667		0.220440230.11629175
101.52483000		99.76493435		10.20721409		273		16.41987952		11.61774755		88.15051132		99.76493435		-11.61774755		0.33173934		0.57587762		0.03186164		0.38331543		0.55028667		0.218153150.11580017
101.52483000		99.75311229		10.19539203		273		0.72866405		11.60761854		88.15051132		99.75311229		-11.60761854		0.33106098		0.57584037		0.03179649		0.38434279		0.55028667		0.217051270.11556337
101.52483000		99.74125200		10.18353174		273		6.50220461		11.59705575		88.15051132		99.74125200		-11.59705575		0.33035760		0.57580266		0.03172893		0.38540997		0.55028667		0.215908680.11531783
101.52483000		99.72931954		10.17159928		273		10.78639338		11.58661484		88.15051132		99.72931954		-11.58661484		0.32966365		0.57576639		0.03166228		0.38646479		0.55028667		0.214781310.11507559
101.52483000		99.71712245		10.15940219		273		15.31460574		11.57621003		88.15051132		99.71713448		-11.57621003		0.32897272		0.57573119		0.03159592		0.38751695		0.55028667		0.213658760.11483440
101.52483000		99.69076759		10.13304733		273		7.53703021		11.56543232		88.15051132		99.69076759		-11.56543232		0.32825846		0.57569578		0.03152732		0.38860663		0.55028667		0.212498270.11458507
101.52483000		99.66453302		10.10681276		273		14.76111360		11.53623869		88.15051132		99.66453302		-11.53623869		0.32632409		0.57560491		0.03134153		0.39156791		0.55028667		0.209355240.11390983
101.52483000		99.65255244		10.09483218		273		16.38209108		11.50249822		88.15051132		99.65256447		-11.50249822		0.32409537		0.57550944		0.03112747		0.39499820		0.55028667		0.205734020.11313183
101.52483000		99.64011708		10.08239681		272		16.37732222		11.49195915		88.15051132		99.64011708		-11.49195915		0.32340146		0.57548178		0.03106082		0.39607024		0.55028667		0.204606640.11288960
101.52483000		99.62282264		10.06510238		272		13.06334734		11.48053010		88.15051132		99.62282264		-11.48053010		0.32264734		0.57545236		0.03098839		0.39723032		0.55028667		0.203387740.11262636
101.52483000		99.61080223		10.05308197		272		16.36297167		11.47025965		88.15051132		99.61080223		-11.47025965		0.32197753		0.57542811		0.03092406		0.39827604		0.55028667		0.202293510.11239254
101.52483000		99.59864906		10.04092880		272		16.35817388		11.44933254		88.15051132		99.59864906		-11.44933254		0.32060681		0.57538045		0.03079241		0.40040698		0.55028667		0.200067250.11191405
101.52483000		99.58279080		10.02507054		272		7.19078010		11.43902588		88.15051132		99.58279080		-11.43902588		0.31993263		0.57535847		0.03072765		0.40145778		0.55028667		0.198972490.11167871
101.52483000		99.57063763		10.01291737		272		13.99170409		11.42876749		88.15051132		99.57063763		-11.42876749		0.31926221		0.57533758		0.03066326		0.40250450		0.55028667		0.197883990.11144468
101.52483000		99.55893100		10.00121074		272		16.33891103		11.41858152		88.15051132		99.55893100		-11.41858152		0.31859710		0.57531782		0.03059938		0.40354466		0.55028667		0.196804310.11121251
101.52483000		99.54697093		9.98925067		272		16.33407759		11.39771475		88.15051132		99.54697093		-11.39771475		0.31723719		0.57528043		0.03046877		0.40567682		0.55028667		0.194597360.11073780
101.52483000		99.53487957		9.97715931		272		6.17564949		11.39771475		88.15051132		99.53487957		-11.39771475		0.31723719		0.57528043		0.03046877		0.40567682		0.55028667		0.194597360.11073780
101.52483000		99.52303961		9.96531935		272		6.50348014		11.39771475		88.15051132		99.52303961		-11.39771475		0.31723719		0.57528043		0.03046877		0.40567682		0.55028667		0.194597360.11073780
101.52483000		99.51124812		9.95352786		272		10.54646198		11.36825039		88.15051132		99.51124812		-11.36825039		0.31532427		0.57523482		0.03028504		0.40868829		0.55028667		0.191494670.11007004
101.52483000		99.47909724		9.92137698		271		16.31951568		11.33349399		88.15051132		99.47909724		-11.33349399		0.31307466		0.57519136		0.03006897		0.41224098		0.55028667		0.187855080.10928476
101.52483000		99.46712397		9.90940371		271		1.39460698		11.32160555		88.15051132		99.46712397		-11.32160555		0.31231206		0.57518003		0.02999573		0.41345864		0.55028667		0.186614750.10901855
101.52483000		99.45442359		9.89670332		271		10.00141271		11.31135314		88.15051132		99.45442359		-11.31135314		0.31165122		0.57517096		0.02993226		0.41451080		0.55028667		0.185544450.10878787
101.52483000		99.44255939		9.88483913		271		15.01416369		11.30105226		88.15051132		99.44255939		-11.30105226		0.31098819		0.57516287		0.02986858		0.41556746		0.55028667		0.184471610.10855642
101.52483000		99.43062248		9.87290222		271		16.29504493		11.28012328		88.15051132		99.43062248		-11.28012328		0.30963901		0.57514913		0.02973899		0.41771536		0.55028667		0.182296240.10808546
99.31662000		99.30699716		9.86072233		271		16.29012908		11.15829450		88.15051132		99.30699716		-11.15829450		0.33207328		0.60643134		0.03189372		0.54536278		0.55028667		0.117213220.11591674
99.31662000		99.29539257		9.84911774		271		16.28514873		11.14803731		88.15051132		99.29539257		-11.14803731		0.33142296		0.60677485		0.03183126		0.54643987		0.55028667		0.116823160.11568973
99.31662000		99.24169101		9.79541618		271		7.67227658		11.09805019		88.15051132		99.24169101		-11.09805019		0.32826227		0.60852944		0.03152768		0.55169443		0.55028667		0.115077780.11458640
99.31662000		99.22998931		9.78371448		271		10.69635035		11.08764733		88.15051132		99.22998931		-11.08764733		0.32760685		0.60891206		0.03146473		0.55278963		0.55028667		0.114747820.11435761
99.31662000		99.21800842		9.77173360		271		15.48554687		11.07683176		88.15051132		99.21800842		-11.07683176		0.32692466		0.60931663		0.03139921		0.55393006		0.55028667		0.114416530.11411947
99.31662000		99.20611251		9.75983768		270		16.25505539		11.05617171		88.15051132		99.20611251		-11.05617171		0.32562482		0.61010697		0.03127437		0.55610752		0.55028667		0.113819760.11366573
99.31662000		99.19432584		9.74805101		270		16.25001005		11.04422723		88.15051132		99.19432584		-11.04422723		0.32487442		0.61057503		0.03120229		0.55736724		0.55028667		0.113496150.11340378
99.31662000		99.18257559		9.73630076		270		16.24495685		11.03344808		88.15051132		99.18257559		-11.03344808		0.32419792		0.61100449		0.03113732		0.55850459		0.55028667		0.113217720.11316763
99.31662000		99.17110452		9.72482970		270		16.23989636		11.02320302		88.15051132		99.17110452		-11.02320302		0.32355547		0.61141826		0.03107561		0.55958471		0.55028667		0.112965150.11294336
99.31662000		99.15907508		9.71280026		270		16.23482880		11.01277589		88.15051132		99.15907508		-11.01277589		0.32290235		0.61184703		0.03101288		0.56068717		0.55028667		0.112720230.11271538
99.31662000		99.14706992		9.70079509		270		4.47005590		11.00249442		88.15051132		99.14708206		-11.00249442		0.32225889		0.61227478		0.03095108		0.56177209		0.55028667		0.112490810.11249076
99.31662000		99.13482198		9.68854715		270		10.27333724		10.99192162		88.15051132		99.13482198		-10.99192162		0.32159781		0.61272247		0.03088759		0.56289081		0.55028667		0.112267470.11225999
99.31662000		99.12269543		9.67642060		270		15.47040366		10.98155518		88.15051132		99.12269543		-10.98155518		0.32095024		0.61316726		0.03082539		0.56398689		0.55028667		0.112060960.11203394
99.31662000		99.11075096		9.66447613		270		16.21424715		10.76298524		88.34855473		99.11075096		-10.76298524		0.31971506		0.67495731		0.03438794		0.11168871		0.61625597		0.621969960.11160277
99.31662000		99.09904926		9.65277443		270		16.21025351		10.75153846		88.34855473		99.09904926		-10.75153846		0.31901550		0.67421012		0.03431269		0.11150262		0.61625597		0.620661660.11135857
99.31662000		99.08673571		9.64046088		270		16.21025351		10.75153846		88.34855473		99.08673571		-10.75153846		0.31901550		0.67421012		0.03431269		0.11150262		0.61625597		0.620661660.11135857
99.31662000		99.07469860		9.62842378		270		1.61888675		10.75153846		88.34855473		99.07469860		-10.75153846		0.31901550		0.67421012		0.03431269		0.11150262		0.61625597		0.620661660.11135857
99.31662000		99.05073383		9.60445900		270		2.91213977		10.70765051		88.34855473		99.05073383		-10.70765051		0.31634143		0.67141791		0.03402507		0.11093196		0.61625597		0.615647890.11042511
99.31662000		99.03796720		9.59169237		270		11.75713906		10.69741289		88.34855473		99.03796720		-10.69741289		0.31571854		0.67078227		0.03395807		0.11083150		0.61625597		0.614477080.11020767
99.31662000		99.01519398		9.56891915		269		16.19009939		10.67660937		88.34855473		99.01520613		-10.67660937		0.31445611		0.66951138		0.03382228		0.11066606		0.61625597		0.612100740.10976699
99.31662000		98.96769641		9.52142158		269		1.94048021		10.62486566		88.34855473		98.96769641		-10.62486566		0.31132862		0.66646451		0.03348589		0.11047916		0.61625597		0.606193890.10867526
99.31662000		98.95532286		9.50904803		269		9.39489867		10.61411188		88.34855473		98.95533504		-10.61411188		0.31068044		0.66585134		0.03341617		0.11048059		0.61625597		0.604966120.10844899
99.31662000		98.94321724		9.49694242		269		14.74615591		10.60372346		88.34855473		98.94322942		-10.60372346		0.31005561		0.66526626		0.03334896		0.11049513		0.61625597		0.603781420.10823088
99.31662000		98.93118470		9.48490987		269		15.69853224		10.59346900		88.34855473		98.93118470		-10.59346900		0.30943944		0.66469505		0.03328269		0.11052214		0.61625597		0.602611980.10801579
99.31662000		98.91900601		9.47273118		269		16.15334146		10.57087753		88.34855473		98.91900601		-10.57087753		0.30808403		0.66345879		0.03313690		0.11062600		0.61625597		0.600035620.10754265
99.31662000		98.90710743		9.46083260		269		16.14922076		10.56046475		88.34855473		98.90710743		-10.56046475		0.30746026		0.66289923		0.03306981		0.11069437		0.61625597		0.598848130.10732490
99.31662000		98.89563510		9.44936027		269		16.14509195		10.56046475		88.34855473		98.89564728		-10.56046475		0.30746026		0.66289923		0.03306981		0.11069437		0.61625597		0.598848130.10732490
99.31662000		98.87434675		9.42807192		269		16.14509195		10.53894500		88.34855473		98.87434675		-10.53894500		0.30617213		0.66176307		0.03293126		0.11087619		0.61625597		0.596393980.10687525
99.31662000		98.85917291		9.41289808		269		16.14095041		10.53894500		88.34855473		98.85917291		-10.53894500		0.30617213		0.66176307		0.03293126		0.11087619		0.61625597		0.596393980.10687525
99.31662000		98.84676888		9.40049405		268		16.13679247		10.51012983		88.34855473		98.84676888		-10.51012983		0.30445530		0.66028681		0.03274659		0.11120559		0.61625597		0.593112060.10627595
99.31662000		98.83435264		9.38807782		268		16.13262638		10.48673798		88.34855473		98.83435264		-10.48673798		0.30306673		0.65912552		0.03259724		0.11154411		0.61625597		0.590450960.10579123
99.31662000		98.82237592		9.37610109		268		16.12845292		10.47617746		88.34855473		98.82238813		-10.47617746		0.30244063		0.65861160		0.03252990		0.11171765		0.61625597		0.589249580.10557268
